PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
14987,22,Female,Asia,RPG,3.8501077871476816,0,Easy,1,63,84,16,Low
22642,34,Male,Other,Action,7.494512794607713,1,Medium,5,41,6,17,Low
39626,17,Female,USA,Sports,9.19874930964858,0,Hard,4,172,80,39,Medium
10464,18,Male,Europe,Sports,4.5400719957264055,0,Hard,6,14,49,0,High
41357,34,Male,USA,Strategy,1.5702554591485898,0,Hard,19,153,59,26,High
20335,28,Female,Other,Sports,4.929396179338378,0,Medium,18,88,12,36,High
13559,33,Male,Europe,Action,21.68712741734727,0,Easy,1,162,20,47,Low
40786,40,Male,USA,Action,12.444495364164492,0,Easy,17,162,66,3,High
47105,26,Male,Other,Simulation,10.073155199420237,1,Easy,0,113,7,21,Low
28246,32,Male,Europe,Sports,14.526721474942931,0,Easy,17,22,20,31,Low
45986,30,Male,USA,Simulation,1.439291145958065,0,Medium,16,17,36,17,Low
25948,47,Male,USA,Simulation,1.7164936751086035,0,Easy,11,13,33,22,Low
24268,27,Female,Europe,RPG,17.758065709313456,0,Medium,7,61,50,38,Medium
36392,33,Male,USA,Strategy,10.274357862348518,0,Easy,5,10,91,25,Low
41105,43,Female,Asia,Strategy,14.356942480476675,0,Hard,3,91,74,11,Low
10640,29,Male,Other,Strategy,19.59988057891601,0,Medium,11,158,69,16,High
18162,35,Female,Europe,Simulation,23.56222961109376,0,Easy,9,125,66,14,Medium
18929,37,Female,Asia,Strategy,7.6474467617604756,0,Medium,15,25,80,35,Medium
9624,25,Male,Asia,Strategy,13.230643833696764,1,Medium,3,135,78,42,High
23890,48,Male,USA,Action,22.52552202099788,0,Easy,2,146,55,37,Medium
30681,35,Female,Europe,RPG,22.676611994103833,1,Easy,19,85,42,42,High
25068,33,Male,USA,RPG,4.219301859082109,0,Medium,11,99,23,10,Medium
32909,16,Male,USA,Sports,8.689126651516354,0,Easy,6,64,48,16,Medium
10808,23,Male,USA,Strategy,10.192341767859194,0,Medium,19,119,41,7,High
44199,19,Male,Europe,Action,17.064173966358336,0,Easy,14,26,99,18,Medium
10682,21,Male,Europe,Strategy,18.446457397169542,0,Easy,19,96,58,31,High
17602,27,Male,Europe,Strategy,0.8479326478438995,0,Easy,8,126,82,13,High
48625,47,Male,USA,RPG,16.10223935712472,0,Medium,17,16,42,33,Medium
21972,49,Male,Europe,Simulation,0.6115432814125699,1,Easy,9,28,69,30,Medium
42437,47,Male,Other,Action,8.099423237956572,0,Easy,8,31,12,10,Low
43749,19,Male,Europe,Strategy,6.97486534198693,0,Hard,7,49,84,43,Medium
24241,31,Male,Asia,Strategy,23.881369145414126,0,Easy,5,120,32,11,Medium
46075,40,Male,Asia,Action,12.816171116447943,0,Medium,18,12,58,8,Low
29327,36,Male,Europe,Sports,16.865553475747625,1,Easy,16,31,60,48,Medium
15062,16,Female,Asia,Simulation,1.7217643689967463,0,Easy,17,113,43,46,High
43013,32,Male,Other,RPG,22.837155718902284,0,Easy,9,66,74,25,Medium
48223,29,Female,Asia,Action,14.064648962789036,0,Easy,18,32,22,13,High
43544,18,Female,Asia,Sports,17.459537659554893,0,Easy,18,90,89,27,High
10962,37,Female,USA,Simulation,9.548864934655688,1,Easy,11,96,65,9,Low
16524,28,Female,Europe,Strategy,20.996474689234947,0,Medium,13,143,29,19,High
17090,42,Male,USA,Sports,10.99766585374094,1,Medium,1,16,29,48,Low
33103,45,Male,Europe,Strategy,14.030449699616948,0,Medium,15,71,33,19,Medium
40939,26,Male,USA,Strategy,4.914743369558996,0,Easy,5,101,55,45,Medium
40931,38,Female,USA,Simulation,22.01697413166454,1,Easy,17,169,10,3,High
43245,20,Male,Other,RPG,23.808529458112176,0,Easy,7,132,32,22,High
14936,24,Female,USA,Action,1.018647166338087,0,Easy,16,133,19,20,High
31866,46,Male,Asia,Simulation,1.3372064271536752,0,Easy,16,131,23,19,High
39289,40,Male,USA,Strategy,8.164564387818544,0,Hard,19,13,86,34,Medium
11741,35,Male,Asia,Action,17.382311422241976,1,Easy,16,61,35,49,Medium
23926,35,Male,Asia,Strategy,9.029619835731893,0,Medium,14,126,95,8,Low
26028,21,Female,Europe,Action,12.027510667131224,1,Medium,11,136,28,0,High
13650,23,Female,Europe,Action,5.445801367895315,0,Hard,18,69,83,13,Medium
34071,31,Female,Other,Sports,12.22688643665962,0,Easy,18,119,84,3,High
40927,47,Male,Asia,Strategy,17.815404584184833,0,Easy,16,148,3,16,High
18444,32,Male,Europe,Strategy,4.9109759157910915,0,Easy,0,59,43,49,Low
21522,39,Male,USA,Action,10.077584465866073,1,Hard,9,97,96,42,Medium
20181,17,Male,Asia,RPG,1.493403030538321,0,Easy,8,142,12,14,Low
20149,45,Male,Europe,Strategy,15.47520158928054,0,Easy,13,133,58,43,High
34334,21,Female,Other,Simulation,8.723163437981302,0,Medium,16,92,64,5,High
32578,40,Male,Europe,Sports,5.476786113107909,0,Hard,14,62,96,49,Medium
41941,33,Male,Europe,Sports,12.896928624039298,1,Easy,3,126,83,22,High
24022,20,Male,USA,Sports,14.983348546354057,0,Hard,8,129,50,38,Medium
19405,45,Female,Asia,Sports,15.880583553943683,1,Hard,14,118,33,26,Low
33512,32,Male,USA,Sports,1.6176372948103364,1,Easy,4,98,5,26,Medium
40096,35,Male,USA,Strategy,9.23104734679426,0,Easy,12,32,59,32,Medium
43138,16,Female,Asia,Action,1.1430725263375523,0,Easy,0,86,36,34,Low
33280,44,Male,USA,Strategy,1.6623420932241384,1,Medium,0,151,41,9,Low
33137,27,Female,Asia,Simulation,0.6932154451108392,0,Medium,0,152,87,6,Low
30464,17,Male,USA,RPG,12.415833468528245,0,Easy,12,23,46,30,Medium
32176,23,Male,Asia,Simulation,0.8853969354824054,0,Hard,2,44,97,46,Medium
30127,21,Male,Europe,Sports,15.33677896816826,0,Medium,3,155,25,10,Medium
23828,39,Male,Europe,Action,23.700001475324783,0,Easy,19,122,3,30,High
12438,32,Female,USA,Strategy,14.500423735054929,0,Hard,9,58,16,38,Medium
22174,23,Male,USA,Simulation,17.061613606395913,0,Medium,8,131,36,0,Medium
36910,43,Female,USA,Action,15.489465545702265,0,Easy,10,34,86,21,Medium
19351,41,Male,Asia,Sports,2.9391936452059237,0,Easy,5,105,53,37,Medium
31842,45,Female,Europe,Strategy,21.88250039315397,0,Easy,5,120,11,7,Medium
30368,29,Male,USA,Strategy,19.454982061651044,0,Medium,10,48,10,9,Medium
34621,47,Female,USA,Action,2.430715801964836,0,Medium,19,31,54,9,Medium
40767,42,Male,Europe,RPG,6.7901137231576305,0,Medium,9,92,89,28,Medium
16948,20,Male,USA,Strategy,23.452326267307537,0,Hard,7,155,79,23,Medium
37280,22,Male,USA,Action,10.803456950401392,0,Medium,14,157,38,45,High
14853,35,Male,USA,Sports,11.239322767791595,0,Hard,9,131,59,1,Medium
14881,39,Male,USA,Simulation,5.822233414435858,1,Easy,16,163,85,11,High
47062,33,Female,USA,Simulation,0.7076673319564017,0,Easy,16,156,31,20,High
45307,16,Male,USA,Action,9.384528007215224,1,Easy,13,18,18,1,Low
17492,33,Female,Asia,RPG,7.526203162056207,0,Medium,19,166,40,17,High
25570,19,Male,Asia,Simulation,22.800809916170227,0,Medium,4,22,66,4,Low
27859,29,Female,USA,Simulation,1.2778159421795383,0,Medium,4,179,49,24,Medium
31364,30,Male,Asia,Action,0.4649056224740144,1,Easy,10,19,57,11,Low
45885,15,Male,Europe,Action,18.997898070471315,0,Easy,9,141,43,30,Medium
39537,22,Male,Europe,Simulation,8.422803422782085,1,Easy,4,151,5,2,Medium
25966,30,Male,Other,Strategy,12.50156360366459,1,Easy,1,30,69,10,Low
38660,39,Female,USA,Strategy,16.660410970441937,1,Hard,4,145,83,16,High
33932,25,Male,Other,RPG,1.4963933915688807,0,Hard,4,36,30,47,Low
42842,40,Female,Asia,Strategy,16.571327349256606,1,Medium,0,84,12,46,Low
44308,49,Male,USA,Strategy,2.611861209044024,0,Medium,17,161,57,26,High
44218,35,Female,Asia,Sports,2.8269143412092133,0,Hard,16,41,84,33,Medium
40212,43,Male,Asia,Simulation,6.9950764785808905,0,Medium,12,161,70,28,High
16301,44,Male,Europe,RPG,6.915796628622848,0,Easy,13,120,33,6,High
13032,22,Male,Europe,Simulation,2.906113686819774,0,Medium,12,119,88,2,High
35283,16,Male,USA,Strategy,4.642193691746152,0,Easy,17,158,71,5,High
13325,29,Male,Asia,Action,19.614599167862636,0,Easy,6,22,99,31,Low
33997,19,Male,Europe,Action,5.2725584624505855,0,Easy,12,99,23,43,Medium
9040,49,Female,Europe,Strategy,13.714087008439236,1,Medium,15,43,93,29,Medium
47676,36,Male,USA,RPG,7.216054281067827,1,Medium,12,176,33,13,High
21292,40,Female,USA,Action,20.12450132863396,1,Hard,8,36,1,14,Low
13815,26,Female,Europe,Sports,13.209899796789143,0,Easy,7,99,88,32,Medium
41139,29,Female,USA,Strategy,19.175801173963283,0,Medium,12,43,80,16,Medium
42063,20,Female,USA,Sports,20.640080264363363,0,Easy,12,122,3,42,High
9655,41,Female,USA,Sports,22.209379179039303,0,Easy,15,114,9,8,High
15002,20,Female,Europe,Action,17.408639168866333,0,Hard,15,59,75,39,Medium
9323,33,Female,Europe,Action,2.05998476913324,0,Medium,9,56,38,7,Medium
41425,29,Male,Europe,Sports,13.98732957789302,1,Medium,9,74,68,33,Medium
15793,42,Male,USA,RPG,6.918436631673497,1,Easy,11,23,1,30,Low
33597,20,Female,USA,Sports,4.305801233435619,1,Hard,0,118,1,10,Low
30268,27,Male,USA,RPG,20.70132439436886,0,Easy,5,80,43,21,Medium
15379,26,Male,USA,Strategy,19.950874258881974,0,Medium,11,94,84,45,Medium
44194,23,Female,USA,Simulation,19.974703537637676,1,Medium,12,18,94,35,Medium
22413,25,Female,Asia,Strategy,10.229601881698551,0,Medium,18,40,5,48,Medium
29959,25,Female,Europe,Sports,0.0602126831764318,0,Hard,14,63,53,29,Medium
24885,17,Male,Asia,Action,20.257174286462565,0,Easy,13,106,76,39,High
43110,17,Male,Europe,Simulation,16.63138374815379,0,Easy,2,59,26,13,Low
11830,26,Male,USA,RPG,12.060253033371836,0,Hard,9,51,41,48,Medium
24484,28,Male,Europe,Sports,0.9134971292171404,0,Hard,1,114,22,12,Low
27112,28,Female,USA,Strategy,10.180003103292368,0,Easy,3,74,89,47,Medium
41931,25,Female,USA,Strategy,5.334063610572531,0,Medium,15,65,3,17,Medium
11296,22,Male,Asia,Strategy,23.316375576718535,0,Easy,17,72,1,12,Medium
38180,21,Female,USA,Sports,1.7119189086385616,1,Easy,18,122,6,31,High
33332,49,Male,Other,Simulation,1.619115717952976,0,Medium,7,114,89,15,Medium
41627,21,Male,Europe,Action,12.398225907158878,0,Medium,19,47,27,49,Medium
45925,39,Female,USA,Simulation,4.603956106264071,0,Easy,10,97,74,10,Medium
31575,20,Female,Europe,RPG,4.991380259511964,0,Hard,16,169,96,23,High
17141,41,Female,Asia,Strategy,2.06263415792215,0,Medium,13,162,89,25,High
42145,48,Male,USA,Sports,22.460112191604043,0,Hard,8,144,14,13,Medium
20259,28,Male,Asia,RPG,1.343886925870784,0,Easy,19,71,33,26,Medium
21107,36,Male,Europe,Action,20.95877170963078,0,Easy,4,79,71,45,Medium
25711,28,Male,USA,Strategy,7.383737816764858,0,Hard,6,15,61,0,Low
14343,18,Female,Asia,Action,5.974598300907724,0,Easy,19,107,34,32,High
47909,22,Male,Other,Sports,11.51569424864988,0,Hard,5,159,87,44,Medium
41453,41,Male,Europe,RPG,19.59380241411251,1,Medium,11,41,12,24,Medium
24177,35,Male,USA,RPG,22.73385167762172,0,Easy,1,40,36,10,Low
31206,39,Male,Europe,Simulation,10.396626422941402,0,Easy,13,81,99,24,Medium
37792,44,Male,Europe,Sports,6.768012139028908,0,Easy,10,18,55,21,Low
35678,37,Male,Other,Action,0.4400604549797924,0,Easy,12,76,34,17,Medium
38955,33,Female,Europe,Sports,0.304489858122877,0,Easy,8,80,77,30,Medium
30084,46,Female,Europe,Simulation,8.773508231751478,0,Medium,13,172,49,30,High
27750,35,Male,Asia,Sports,17.89476676834573,0,Easy,15,144,55,32,High
18556,22,Female,Asia,Strategy,15.76889516573235,0,Medium,18,116,74,11,High
20204,39,Male,USA,RPG,12.337442848484493,0,Easy,5,100,5,25,Medium
30783,27,Female,USA,RPG,1.0717596199429105,0,Easy,8,159,31,24,Medium
19491,27,Male,USA,Sports,7.370091072390734,1,Easy,4,160,10,45,Medium
44577,40,Male,Europe,Action,5.3848254774374436,0,Easy,5,28,6,30,Low
18419,45,Female,USA,Strategy,12.574412270854932,0,Easy,12,127,28,17,High
10784,37,Female,Europe,Sports,21.79741614410041,0,Easy,10,31,96,30,Medium
14923,43,Male,USA,Strategy,5.317713283387218,0,Hard,16,47,23,27,Medium
12016,25,Female,Other,Simulation,8.847465932465463,0,Easy,8,51,12,35,Medium
43934,29,Male,USA,RPG,14.324228972699425,0,Easy,2,51,9,8,Low
30696,43,Male,USA,Sports,12.54138968144149,0,Medium,2,147,10,3,Low
10993,46,Male,Europe,Sports,0.966682958010793,0,Easy,14,140,22,27,High
16592,34,Male,Asia,Action,5.014852405462406,1,Hard,13,28,62,8,Medium
42363,38,Female,Asia,Sports,16.845582757609215,1,Medium,18,84,12,24,High
25366,18,Male,USA,Action,17.984436813649715,0,Easy,4,42,64,47,Medium
32556,48,Male,Europe,Strategy,22.26163363568421,0,Easy,13,157,59,42,Medium
28263,27,Male,Europe,Strategy,3.5579816899338432,0,Medium,2,162,38,18,Medium
43561,46,Male,Europe,Simulation,3.873990385479809,1,Easy,16,97,77,39,High
15424,35,Male,USA,Sports,9.465856896798524,0,Easy,10,161,83,10,High
38920,48,Female,Europe,Simulation,9.975660760253216,0,Medium,1,46,32,26,Medium
22208,46,Female,Asia,Sports,7.019956154338032,0,Easy,17,65,94,32,Medium
27149,16,Male,USA,RPG,5.436551997095175,0,Hard,10,162,99,22,High
40676,26,Male,Other,Action,12.28925612883756,0,Easy,6,29,76,7,Low
32995,43,Male,Asia,RPG,9.487901272256844,1,Easy,5,112,83,28,Medium
47776,40,Male,Europe,Action,21.328159427776843,0,Easy,11,42,18,17,Medium
16154,35,Female,Asia,RPG,19.08311632754398,0,Hard,7,82,19,49,Medium
23565,22,Male,USA,Strategy,9.592538008927686,1,Hard,12,175,28,15,High
31454,31,Male,Europe,Strategy,2.6506687523518035,0,Easy,14,102,66,40,High
16525,26,Female,USA,Action,14.258320753657763,1,Hard,4,99,10,26,Medium
46266,18,Female,Other,Sports,21.885166923804174,1,Medium,14,44,31,38,Medium
39298,46,Male,Other,Action,22.90722339969173,0,Medium,16,82,65,15,Medium
36036,46,Female,Europe,Sports,4.564247576742601,0,Medium,9,168,94,9,High
34516,25,Female,USA,RPG,12.491383345226346,0,Easy,14,12,28,1,Low
48213,49,Male,Europe,Sports,5.852282518162587,0,Easy,16,40,82,29,Medium
45640,48,Female,USA,Action,19.784648169725713,0,Easy,14,24,43,34,Medium
13448,38,Male,Asia,RPG,6.759390719119408,0,Medium,8,139,21,26,Medium
48055,20,Male,USA,Strategy,16.927681000211656,0,Easy,9,109,32,40,Medium
10736,18,Female,Europe,Action,9.744617851721593,1,Easy,19,138,49,13,High
33701,37,Male,USA,RPG,2.6847583077409363,0,Easy,18,38,11,7,Medium
26280,34,Male,Europe,Action,13.957330746411998,0,Medium,14,97,31,25,Medium
14233,46,Female,USA,Sports,4.584895018696206,0,Easy,5,26,78,10,Low
14882,42,Male,USA,Simulation,20.918797361701778,0,Medium,6,29,14,21,Low
24435,42,Male,USA,Sports,1.6096251219734734,0,Hard,7,51,80,6,Medium
48173,37,Male,Other,Strategy,6.896101595473469,1,Easy,14,74,8,41,Medium
16122,44,Male,Asia,Action,9.405247491583598,0,Hard,0,95,76,17,Low
27918,44,Male,Europe,Simulation,17.20980813452456,1,Easy,12,61,66,16,Medium
28545,25,Male,USA,Simulation,11.178809429487432,0,Medium,17,175,14,28,High
12108,40,Female,Europe,Sports,4.755602969743058,0,Medium,6,21,86,6,Low
12388,31,Male,Europe,Simulation,23.59366363455005,0,Medium,2,169,97,49,Medium
20028,21,Female,USA,Strategy,21.866082396920884,0,Easy,9,64,54,33,Medium
21141,21,Male,USA,Sports,22.64729185589656,0,Easy,4,151,33,3,Medium
44582,16,Female,USA,Strategy,22.66407646680609,0,Easy,10,149,87,0,High
9967,24,Female,Europe,Sports,1.1719749413313574,0,Hard,11,121,4,7,High
35803,27,Male,Europe,Simulation,7.026288155666292,1,Medium,11,17,86,5,Low
33987,18,Female,USA,Sports,6.101631972604161,0,Easy,8,23,62,14,Low
32743,22,Female,Other,RPG,12.162290154691512,0,Easy,13,80,89,18,Medium
43237,29,Female,Europe,Strategy,10.303167858579542,0,Medium,13,91,6,21,Medium
27769,22,Female,USA,Action,8.709187531195912,0,Easy,17,95,91,44,High
39008,20,Male,Europe,RPG,12.89943754078226,0,Easy,1,179,33,5,Low
23049,31,Female,USA,Sports,2.7111817475622972,0,Hard,16,115,32,44,High
39822,28,Male,Europe,Sports,9.176517684574671,0,Medium,0,162,60,44,Low
33731,34,Male,Other,Sports,15.321848845949525,1,Easy,13,178,52,16,Low
25768,18,Male,Europe,Strategy,3.10521012185012,1,Medium,9,33,92,26,Medium
40036,34,Male,USA,RPG,5.507553111742775,0,Hard,14,149,71,40,High
37359,27,Male,USA,Action,17.982123629868813,0,Easy,17,100,87,4,High
48926,37,Male,Europe,RPG,6.898365746317112,0,Hard,8,19,11,34,Low
33870,47,Female,Europe,Action,15.988441163290442,0,Easy,10,88,50,31,Medium
12715,28,Male,Asia,RPG,4.3944298605217655,0,Hard,0,105,20,21,Low
25872,25,Male,Other,Action,19.61805181421988,1,Medium,4,71,88,4,Low
21144,29,Male,USA,Simulation,12.014308375225529,0,Easy,18,110,67,5,High
9550,39,Male,Europe,Simulation,12.11606921354355,0,Hard,3,179,53,13,Medium
24503,25,Male,Europe,Action,0.5050882233079035,0,Medium,9,151,26,45,Medium
33517,33,Female,Asia,Strategy,19.527308761876604,0,Medium,18,41,11,6,Medium
40137,44,Female,USA,RPG,2.5839399198310513,0,Easy,8,16,53,30,Low
31961,15,Male,Europe,Action,9.779060610903196,0,Easy,4,137,15,4,High
15670,49,Male,USA,Simulation,5.167839642844852,0,Medium,15,175,19,5,High
18103,33,Male,Europe,Sports,23.753269271513048,0,Easy,5,154,56,9,Medium
39312,29,Male,USA,Action,5.866272053484038,0,Easy,5,130,79,36,Medium
36679,49,Female,Europe,Strategy,1.8724414239492695,0,Easy,12,65,15,40,Medium
20146,21,Male,Asia,Action,8.285538519544408,0,Medium,3,55,64,19,Low
18641,31,Male,USA,Sports,15.834237739416317,0,Easy,18,154,35,25,High
22968,19,Male,Other,RPG,18.697284765116045,1,Hard,7,139,89,47,Medium
16212,36,Male,Europe,Sports,12.445133144298817,0,Medium,1,103,16,17,Low
9070,38,Female,Europe,Action,20.16071100731581,0,Easy,13,79,29,32,Medium
18880,44,Female,Europe,Strategy,1.0382062729366703,0,Easy,15,142,15,37,High
43135,27,Male,USA,Action,20.72548171107957,1,Hard,6,170,56,49,Medium
36707,41,Male,Asia,Simulation,4.665423188211164,1,Easy,6,18,54,45,Low
46815,37,Female,USA,Sports,6.934700981520265,1,Easy,1,119,22,8,Low
9953,22,Female,USA,RPG,22.27951641945532,1,Hard,4,58,83,24,Medium
45417,16,Female,Other,Sports,8.78461508181883,0,Medium,9,151,52,29,High
29391,38,Female,Europe,RPG,13.759801685405582,0,Easy,18,76,45,18,Medium
9853,27,Female,USA,Action,19.33089412262859,0,Easy,16,176,29,0,High
35851,21,Female,Other,Strategy,17.813670190879908,1,Easy,3,70,23,35,Low
43404,28,Female,Europe,Sports,15.610974751169495,0,Hard,10,92,98,1,Medium
18986,19,Female,Europe,Strategy,8.332967609121415,0,Easy,12,40,9,32,Medium
17501,39,Male,USA,RPG,11.79978612766132,0,Medium,19,51,78,6,Medium
33438,38,Female,Europe,RPG,18.522859864543328,1,Easy,6,168,69,18,Medium
14595,40,Male,Europe,Sports,4.163497409266734,0,Easy,3,151,61,1,Medium
33999,47,Female,Europe,RPG,23.61982002006274,0,Easy,6,73,69,22,Medium
9962,35,Male,Asia,Sports,14.26706496378324,0,Hard,15,159,74,23,High
46229,26,Male,Asia,Action,19.798169579490583,0,Easy,14,174,26,18,High
45757,24,Female,USA,Action,13.594878178244327,0,Medium,9,82,52,23,Medium
10033,42,Male,Europe,Strategy,2.28585707577695,0,Easy,2,66,4,14,Low
36437,27,Female,Other,Action,9.416008264866049,0,Medium,13,95,67,25,Medium
43638,27,Female,Asia,RPG,19.22328189827897,1,Hard,3,112,5,29,Medium
31039,44,Female,USA,Strategy,11.472997411794754,0,Easy,16,118,32,48,High
33651,19,Male,USA,Sports,1.81024124419646,0,Easy,19,44,27,26,Medium
37762,19,Male,USA,RPG,15.036662475751932,1,Medium,6,76,94,35,Medium
18506,45,Male,Asia,Action,9.439560534766034,1,Hard,0,46,78,7,Low
39840,29,Female,Europe,Action,19.031807211418357,0,Medium,9,147,38,22,Medium
29745,20,Female,Europe,Action,9.993127412258678,0,Medium,7,81,23,7,Medium
11767,16,Male,USA,RPG,16.04341901490432,0,Easy,11,68,18,17,Medium
29162,34,Male,USA,Simulation,22.607662044343517,0,Easy,17,41,57,18,Medium
32942,44,Male,USA,Action,17.84778320257412,0,Hard,4,15,67,35,Low
13689,45,Male,Europe,Action,7.046737854319989,0,Easy,12,17,84,42,Medium
40612,39,Female,USA,Sports,7.507211615431906,0,Easy,4,89,2,39,Medium
21146,29,Male,USA,Sports,23.34694698054336,0,Medium,18,122,35,48,High
25842,37,Male,Asia,Strategy,8.359645975189371,1,Hard,8,161,46,13,Medium
26237,39,Male,Europe,Action,8.952073016131681,1,Easy,9,44,29,3,Medium
9128,39,Female,Europe,RPG,14.173755660725837,0,Easy,15,108,49,32,High
33115,39,Male,Europe,RPG,11.986642506554515,0,Hard,0,144,36,29,Low
41730,24,Male,USA,Strategy,10.620335737248126,0,Easy,13,153,73,20,High
47347,31,Male,USA,Sports,5.506950882620572,0,Easy,14,149,99,17,High
32209,17,Male,Europe,Simulation,16.37453388778822,0,Hard,14,118,37,19,High
47473,31,Female,Europe,RPG,17.027526682431578,0,Easy,8,171,76,13,Medium
20958,46,Male,Europe,Strategy,14.631898494693893,0,Easy,5,97,52,40,Medium
12074,38,Male,Asia,Action,15.653224193546947,0,Medium,2,82,98,47,Medium
29813,19,Female,Europe,Action,12.349274307486333,0,Hard,9,120,21,39,Medium
44124,30,Male,Asia,Strategy,11.857641257602904,1,Medium,16,41,58,35,Low
11893,49,Female,Asia,Sports,11.365923343117345,0,Hard,14,113,14,23,High
26132,25,Male,USA,Strategy,6.063486621739125,0,Easy,10,56,83,19,Medium
44272,28,Female,USA,Simulation,14.801057649758285,0,Hard,19,21,90,34,Medium
41205,21,Female,Europe,Strategy,11.711732481581016,0,Easy,16,159,20,43,High
17845,35,Male,Asia,RPG,12.612248015537606,0,Hard,16,97,51,49,High
38306,23,Male,Asia,Strategy,21.231238848850936,0,Easy,17,168,14,39,High
17145,37,Male,USA,RPG,19.810193067056822,0,Easy,13,123,23,11,High
32622,32,Male,USA,Simulation,4.841548513711722,0,Easy,3,129,25,34,Medium
41051,15,Female,Asia,RPG,7.933265027367168,0,Easy,8,72,3,41,Medium
33603,49,Female,USA,RPG,23.88231680762732,0,Hard,9,166,70,44,Medium
43735,41,Female,Europe,Strategy,13.825586407112915,0,Medium,4,142,67,8,Medium
45453,38,Male,Other,Strategy,19.574566620673075,1,Easy,4,33,16,34,Low
23505,23,Male,Europe,Simulation,6.609518975749333,0,Hard,3,176,18,35,Medium
46234,24,Female,Asia,Sports,12.884594927550342,0,Medium,9,41,5,44,Medium
25262,22,Male,USA,Strategy,4.868137183792824,0,Easy,14,86,88,34,Medium
18281,44,Male,Europe,Sports,1.2206046495156049,0,Hard,16,113,1,39,Low
40606,43,Female,Europe,Action,9.021153003607896,1,Hard,10,34,97,35,Medium
35306,34,Male,USA,Action,1.870444239648437,0,Easy,16,38,3,6,Medium
22307,24,Male,Europe,Simulation,3.4451695649430523,0,Easy,8,84,60,46,Medium
25620,22,Female,USA,Sports,12.93546215773886,1,Easy,8,35,88,29,Medium
27536,45,Female,USA,RPG,18.19008847306835,0,Easy,6,166,77,47,Medium
28024,31,Female,Other,Sports,0.6918556291358016,0,Easy,18,79,96,8,Low
26854,48,Female,Other,Action,0.414220629539443,0,Easy,15,48,1,49,Medium
38528,44,Male,Europe,Strategy,21.67659634760652,0,Easy,6,105,45,18,Medium
35575,18,Female,Europe,Simulation,21.53067483290766,0,Easy,10,112,46,30,Medium
36650,33,Male,Asia,Sports,23.577591030799145,0,Medium,7,56,10,23,Medium
43032,30,Male,USA,RPG,22.08576458100376,0,Hard,13,15,65,24,Low
28320,16,Female,USA,Simulation,17.763175272475983,1,Easy,19,85,83,24,High
34369,19,Male,Europe,Strategy,20.02897152210389,0,Medium,16,19,4,17,Low
14959,31,Male,USA,Sports,22.460253172653953,0,Easy,6,152,19,14,High
48782,47,Male,Other,Action,3.4258485756143253,0,Hard,15,37,66,7,Low
37600,45,Male,Europe,Simulation,1.6890000315273053,0,Easy,15,19,6,49,Low
46074,44,Female,Europe,Action,0.6302599295860336,0,Easy,4,178,20,29,Low
24009,42,Female,USA,Sports,12.354778693632094,0,Easy,8,140,83,18,Medium
21966,46,Male,Asia,Simulation,7.81102873364175,0,Hard,8,153,18,14,Medium
19146,37,Male,Europe,RPG,20.651474448740384,0,Medium,4,92,61,3,Low
40233,24,Male,Europe,Strategy,20.18421953378291,1,Easy,6,32,42,48,Low
37389,44,Male,USA,Action,16.706848160031107,0,Hard,4,117,14,30,Medium
13528,34,Male,Asia,Simulation,7.758938497983656,0,Medium,18,51,36,21,Medium
19863,49,Female,Europe,Simulation,17.48963454835209,0,Easy,12,171,75,2,High
25541,38,Female,Asia,Simulation,7.664796577873714,0,Medium,17,134,97,16,High
23921,26,Male,Other,Strategy,2.8834217869040044,0,Medium,19,73,74,44,High
33875,44,Male,Asia,Action,7.557521286774749,0,Medium,9,107,26,49,Medium
17467,20,Male,USA,Strategy,3.1368318519932146,0,Medium,7,45,21,20,Low
16998,29,Male,USA,Simulation,8.615788535673989,0,Easy,9,75,36,26,Medium
15808,37,Male,USA,Strategy,13.04292184469886,0,Medium,6,157,68,20,Medium
39299,40,Female,USA,Simulation,3.4640572395133606,0,Hard,10,154,23,9,High
38284,45,Male,Other,Action,17.120495003837753,0,Medium,19,81,33,19,Medium
24974,30,Male,USA,RPG,7.919645695154963,0,Hard,2,27,94,29,Low
32933,30,Male,Europe,Action,14.285765318397408,0,Easy,10,54,84,16,Medium
15065,32,Female,Asia,Action,19.299089657820694,0,Easy,2,173,9,48,Low
15769,35,Male,Europe,Action,20.23281643644019,0,Easy,2,127,24,36,Low
18056,45,Male,Other,RPG,17.483574583922067,0,Easy,10,56,80,34,Medium
11856,23,Female,USA,Simulation,14.288486245271672,1,Medium,19,98,16,39,Low
36261,39,Female,USA,Strategy,5.189492594391677,1,Easy,2,30,10,19,Low
45604,47,Male,Asia,Action,20.644698877760337,1,Easy,6,104,68,12,Medium
10291,49,Male,USA,RPG,13.77144296979459,0,Hard,19,56,97,23,Medium
30388,37,Female,Other,Strategy,17.091092555899024,0,Easy,12,171,44,33,Medium
23190,39,Female,Asia,Strategy,20.77161441246363,0,Easy,6,91,27,31,Medium
40127,39,Female,USA,Action,15.63960843206278,1,Easy,8,101,80,39,Medium
42055,24,Male,Europe,RPG,6.902760346220033,1,Easy,14,47,64,42,Medium
